round,file,fitness,instructions,normalized_fitness
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_69.S,0.0,4,0.0
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.0151489928416847
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_70.S,0.9,98,0.0149825203928749
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0151489928416847
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.0,54,0.0
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0151489928416847
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_74.S,0.7,66,0.0116530714166805
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_75.S,0.2,5,0.0033294489761944
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_76.S,0.85,39,0.0141501581488263
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_77.S,0.9,61,0.0149825203928749
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.0,9,0.0
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0151489928416847
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_8.S,0.0,14,0.0
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_80.S,0.35,22,0.0058265357083402
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_81.S,0.9,35,0.0149825203928749
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_82.S,0.0,48,0.0
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_83.S,0.85,33,0.0141501581488263
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.9,41,0.0149825203928749
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_85.S,0.85,30,0.0141501581488263
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_86.S,0.85,47,0.0141501581488263
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0158148826369235
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.5,33,0.0083236224404861
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.0,77,0.0
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_9.S,0.5,34,0.0083236224404861
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.9,31,0.0149825203928749
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.0,20,0.0
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_92.S,0.9,45,0.0149825203928749
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_93.S,0.35,19,0.0058265357083402
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_94.S,0.85,15,0.0141501581488263
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.0,6,0.0
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_96.S,0.85,41,0.0141501581488263
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_97.S,0.0,7,0.0
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_98.S,0.85,34,0.0141501581488263
46,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_99.S,0.85,20,0.0141501581488263
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_0.S,0.0,2,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.0,78,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_11.S,0.35,14,0.0058323612731211
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_12.S,0.2,17,0.0033327778703549
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_13.S,0.0,20,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_14.S,0.5,80,0.0083319446758873
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_15.S,0.0,33,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_16.S,0.85,28,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_17.S,0.85,19,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.0,2,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_19.S,0.0,22,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_2.S,0.9,47,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.0,8,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_21.S,0.86,122,0.0143309448425262
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_22.S,0.9,36,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.9,62,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_24.S,0.35,13,0.0058323612731211
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_25.S,0.9,77,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_26.S,0.86,131,0.0143309448425262
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_27.S,0.0,38,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_28.S,0.85,36,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.0,12,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_3.S,0.86,170,0.0143309448425262
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_30.S,0.5,39,0.0083319446758873
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_31.S,0.85,62,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.0,12,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_33.S,0.35,17,0.0058323612731211
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_34.S,0.85,22,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_36.S,0.9,42,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_37.S,0.7,36,0.0116647225462422
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_39.S,0.9,53,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_4.S,0.85,49,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_42.S,0.85,41,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_43.S,0.9,67,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.0,10,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_47.S,0.85,46,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_48.S,0.85,58,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_49.S,0.9,20,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_5.S,0.85,21,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_50.S,0.85,17,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.35,34,0.0058323612731211
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_52.S,0.9,75,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_53.S,0.9,36,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_54.S,0.9,48,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_55.S,0.5,82,0.0083319446758873
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_56.S,0.9,27,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.0,15,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_58.S,0.2,18,0.0033327778703549
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_59.S,0.86,112,0.0143309448425262
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.85,23,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_60.S,0.85,27,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_61.S,0.85,53,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_62.S,0.35,18,0.0058323612731211
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.85,17,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_64.S,0.85,28,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_65.S,0.85,39,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_67.S,0.55,51,0.009165139143476
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_68.S,0.0,17,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_69.S,0.0,4,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_70.S,0.9,98,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.0,17,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_74.S,0.7,66,0.0116647225462422
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_75.S,0.2,5,0.0033327778703549
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_76.S,0.85,39,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_77.S,0.9,61,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.0,11,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0151641393101149
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_8.S,0.5,37,0.0083319446758873
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_80.S,0.35,22,0.0058323612731211
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_81.S,0.9,35,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_82.S,0.0,18,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_83.S,0.85,33,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.0,11,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_85.S,0.85,57,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_86.S,0.85,47,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0158306948841859
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.85,37,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.0,15,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_9.S,0.0,36,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.85,57,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.0,7,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_92.S,0.9,45,0.0149975004165972
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_93.S,0.35,19,0.0058323612731211
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_94.S,0.85,15,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.0,74,0.0
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_96.S,0.85,41,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_97.S,0.35,37,0.0058323612731211
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_98.S,0.85,34,0.0141643059490084
47,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_99.S,0.85,20,0.0141643059490084
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_0.S,0.0,2,0.0
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.86,137,0.0129362214199759
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_11.S,0.35,14,0.0052647412755716
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_12.S,0.2,17,0.0030084235860409
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_13.S,0.0,38,0.0
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_14.S,0.5,80,0.0075210589651022
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_15.S,0.9,81,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_16.S,0.85,28,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_17.S,0.5,61,0.0075210589651022
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.85,32,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_19.S,0.9,88,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_2.S,0.9,47,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.85,21,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_21.S,0.86,122,0.0129362214199759
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_22.S,0.9,36,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.85,62,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_24.S,0.35,13,0.0052647412755716
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_25.S,0.9,77,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_26.S,0.86,131,0.0129362214199759
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_27.S,0.86,181,0.0129362214199759
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_28.S,0.85,36,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.85,32,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_3.S,0.86,170,0.0129362214199759
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_30.S,0.5,39,0.0075210589651022
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_31.S,0.85,62,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.0,23,0.0
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_33.S,0.0,24,0.0
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_34.S,0.85,22,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_36.S,0.9,42,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_37.S,0.7,36,0.0105294825511432
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_39.S,0.9,53,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_4.S,0.85,49,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_42.S,0.85,41,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_43.S,0.9,67,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.85,82,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_47.S,0.85,46,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_48.S,0.0,14,0.0
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_49.S,0.9,20,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_5.S,0.85,21,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_50.S,0.85,17,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_51.S,0.0,13,0.0
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_52.S,0.9,75,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_53.S,0.9,36,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_54.S,0.9,48,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_55.S,0.5,82,0.0075210589651022
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_56.S,0.9,27,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_57.S,0.0,14,0.0
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_58.S,0.2,18,0.0030084235860409
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_59.S,0.86,112,0.0129362214199759
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_6.S,0.35,13,0.0052647412755716
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_60.S,0.85,27,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_61.S,0.85,53,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_62.S,0.35,18,0.0052647412755716
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_63.S,0.85,63,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_64.S,0.85,28,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_65.S,0.0,20,0.0
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_66.S,0.91,105,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_67.S,0.55,51,0.0082731648616125
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_68.S,0.0,12,0.0
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_69.S,0.0,4,0.0
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_7.S,0.91,111,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_70.S,0.9,98,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_71.S,0.91,102,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_72.S,0.2,23,0.0030084235860409
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_73.S,0.91,103,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_74.S,0.7,66,0.0105294825511432
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_75.S,0.2,5,0.0030084235860409
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_76.S,0.85,39,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_77.S,0.9,61,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_78.S,0.35,16,0.0052647412755716
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_79.S,0.91,103,0.0136883273164861
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_8.S,0.85,41,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_80.S,0.35,22,0.0052647412755716
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_81.S,0.9,35,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_82.S,0.0,15,0.0
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_83.S,0.85,33,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_84.S,0.9,30,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_85.S,0.85,69,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_86.S,0.85,47,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_87.S,0.95,68,0.0142900120336943
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_88.S,0.9,56,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_89.S,0.85,20,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_9.S,0.0,46,0.0
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_90.S,0.0,15,0.0
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_91.S,0.85,54,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_92.S,0.9,45,0.0135379061371841
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_93.S,0.35,19,0.0052647412755716
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_94.S,0.85,15,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_95.S,0.5,27,0.0075210589651022
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_96.S,0.85,41,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_97.S,0.0,15,0.0
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_98.S,0.85,34,0.0127858002406738
48,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_99.S,0.85,20,0.0127858002406738
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_0.S,0.0,2,0.0
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_1.S,0.85,46,0.0127877237851662
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_10.S,0.91,130,0.0136903866405897
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_11.S,0.35,14,0.0052655333233037
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_12.S,0.2,17,0.0030088761847449
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_13.S,0.0,50,0.0
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_14.S,0.5,80,0.0075221904618624
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_15.S,0.0,26,0.0
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_16.S,0.85,28,0.0127877237851662
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_17.S,0.0,31,0.0
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_18.S,0.85,34,0.0127877237851662
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_19.S,0.35,22,0.0052655333233037
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_2.S,0.9,47,0.0135399428313524
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_20.S,0.35,24,0.0052655333233037
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_21.S,0.86,122,0.0129381675944034
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_22.S,0.9,36,0.0135399428313524
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_23.S,0.0,4,0.0
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_24.S,0.35,13,0.0052655333233037
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_25.S,0.9,77,0.0135399428313524
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_26.S,0.86,131,0.0129381675944034
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_27.S,0.85,35,0.0127877237851662
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_28.S,0.85,36,0.0127877237851662
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_29.S,0.0,20,0.0
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_3.S,0.86,170,0.0129381675944034
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_30.S,0.5,39,0.0075221904618624
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_31.S,0.85,62,0.0127877237851662
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_32.S,0.0,12,0.0
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_33.S,0.0,21,0.0
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_34.S,0.85,22,0.0127877237851662
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_35.S,0.91,172,0.0136903866405897
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_36.S,0.9,42,0.0135399428313524
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_37.S,0.7,36,0.0105310666466074
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_38.S,0.91,133,0.0136903866405897
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_39.S,0.9,53,0.0135399428313524
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_4.S,0.85,49,0.0127877237851662
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_40.S,0.91,162,0.0136903866405897
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_41.S,0.91,196,0.0136903866405897
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_42.S,0.85,41,0.0127877237851662
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_43.S,0.9,67,0.0135399428313524
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_44.S,0.91,102,0.0136903866405897
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_45.S,0.85,29,0.0127877237851662
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_46.S,0.91,157,0.0136903866405897
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_47.S,0.85,46,0.0127877237851662
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_48.S,0.51,149,0.0076726342710997
49,/home/mda/study/hse/myfuzz/cov_metrics/vectors/input_49.S,0.9,20,0.0135399428313524
